loc,address,value,geo,levels,type,size
"(-11.410297459845467, -73.72220811136211)","Calle Lidia Vásquez 57 Dpto. 104
Isla  de Pascua, Región de Valparaíso, 8542930",$2313.30 USD,---,7,oficinas,1119.04 mts2
"(-10.747072647606139, -70.53876662262654)","Avda. Juan Mackenna 206
Laguna Blanca, Región de Magallanes y de la Antártica Chilena, 4520680",$4561.91 USD,---,3,oficinas,176.24 mts2
"(-11.476577779105584, -75.82851970377911)","Calle Caupolicán 82 Piso 9
Santa Juana, Región del Biobío",$2720.92 USD,---,8,oficinas,1080.93 mts2
"(-9.566703660801675, -74.85867001426516)","Angélica Garrido 444 Of. 7762
Pemuco, Región de Ñuble, 8220350",$3017.82 USD,---,7,oficinas,80.08 mts2
"(-12.203806664523967, -73.17618281355841)","Arturo Prat 12
Chillán Viejo, Región de Ñuble, 9220210",$2734.47 USD,---,3,oficinas,94.25 mts2
"(-9.252816530922946, -80.5015786417606)","Camino Cecilia Pastén 3511 Of. 865
San Fabián, Región de Ñuble",$4191.31 USD,---,1,vivienda,411.59 mts2
"(-11.100284046062768, -76.90683555481394)","Las Mosquetas 699
Quillota, Región de Valparaíso",$2949.97 USD,---,7,oficinas,1541.31 mts2
"(-9.428939440406163, -78.49567838861495)","Avenida Rosa Henríquez 6490
Traiguén, Región de La Araucanía",$3005.57 USD,---,4,oficinas,729.96 mts2
"(-8.356942330827266, -75.26837969292725)","Ruta 5 Norte, km 517",$4931.30 USD,---,6,oficinas,1695.61 mts2
"(-10.47819304899692, -74.82561963000208)","Calle Los Carrera 8953
La Higuera, Región de Coquimbo",$2736.84 USD,---,4,oficinas,1759.75 mts2
"(-9.475753541001433, -74.27589503426509)","Calle Las Lilas 7221
Paiguano, Región de Coquimbo, 4338890",$3409.45 USD,---,4,comercial,1412.29 mts2
"(-10.92357694148194, -75.68622685468858)","Calle Caupolicán 132
San José de Maipo, Región Metropolitana",$2147.21 USD,---,10,oficinas,598.87 mts2
"(-10.289553509707448, -74.82716991748838)","Ruta 5 Sur, km 278",$2400.78 USD,---,5,vivienda,733.46 mts2
"(-9.941921863604609, -74.63629231329307)","Las Rosas 17
Traiguén, Región de La Araucanía",$3104.03 USD,---,9,oficinas,1416.99 mts2
"(-10.39815220429076, -75.55892041452185)","Manuel Rodríguez 993 Of. 131
Pudahuel, Región Metropolitana",$4446.73 USD,---,3,comercial,1750.38 mts2
"(-11.552254196559543, -78.08946565937426)","Fernando Mondaca 90 Piso 13
Huasco, Región de Atacama, 6454880",$4776.97 USD,---,2,comercial,307.73 mts2
"(-11.74055661932965, -78.95084007927964)","Javier Flores 6600
Penco, Región del Biobío",$4209.87 USD,---,9,oficinas,705.42 mts2
"(-9.903920226018633, -74.7843310742677)","Calle Pedro de Valdivia 47 Of. 435
Lonquimay, Región de La Araucanía, 2949750",$2854.19 USD,---,3,comercial,818.82 mts2
"(-11.094106652332057, -72.95274788070468)","Avda. Camilo Henríquez 4272 Piso 30
San Miguel, Región Metropolitana",$2154.65 USD,---,9,comercial,1563.49 mts2
"(-8.17403328698472, -74.42594054209441)","Calle Alex Jara 7951
San Joaquín, Región Metropolitana",$3642.68 USD,---,3,vivienda,551.70 mts2
"(-10.001834394251722, -76.15706550185304)","Ruta T-41, km 14, Región del Maule",$2477.47 USD,---,4,comercial,1971.80 mts2
"(-9.712563921167837, -71.90724452800399)","Avda. Magaly Cid 90
Cabrero, Región del Biobío, 3191930",$4173.52 USD,---,6,oficinas,983.81 mts2
"(-11.225789285510338, -73.95676089967874)","Manuel Rodríguez 394
Vitacura, Región Metropolitana, 6561660",$4933.73 USD,---,10,vivienda,452.45 mts2
"(-12.232637286889476, -74.58199331968139)","Ruta 5 Sur, km 451",$4803.48 USD,---,0,vivienda,1477.43 mts2
"(-11.244864965402881, -73.39405950769087)","Ruta T-41, km 25, Región del Libertador General Bernardo O'Higgins",$4967.42 USD,---,4,vivienda,1316.42 mts2
"(-11.3184145468925, -75.77510551728817)","Avenida San Martín 48 Dpto. 6553
Lo Espejo, Región Metropolitana",$3238.16 USD,---,7,vivienda,1778.40 mts2
"(-11.091635717945376, -75.54066774618113)","Ruta 5 Sur, km 408",$3860.44 USD,---,0,oficinas,608.77 mts2
"(-9.59964533867079, -78.64379685758058)","Adolfo Márquez 624 Piso 95
Colbún, Región del Maule",$3030.70 USD,---,2,comercial,294.70 mts2
"(-11.115835696034186, -74.97964734765254)","Las Hortensias 994 Dpto. 31
Puyehue, Región de Los Lagos, 7809140",$4813.62 USD,---,7,vivienda,393.30 mts2
"(-10.967176365657783, -77.22864626656553)","Calle Picarte 5786
Pichidegua, Región del Libertador General Bernardo O'Higgins, 1342040",$3009.60 USD,---,0,vivienda,186.21 mts2
"(-12.829345213757984, -75.19442223670765)","Av. Los Aromos 4869 Dpto. 857
Conchalí, Región Metropolitana",$4969.11 USD,---,10,oficinas,388.76 mts2
"(-10.283167826732827, -73.17405551871495)","Eusebio Lillo 98 Dpto. 1823
Laguna Blanca, Región de Magallanes y de la Antártica Chilena, 0027720",$3032.88 USD,---,7,comercial,525.04 mts2
"(-12.77257032669, -74.67550935739766)","Calle Las Rosas 2811 Dpto. 00
Guaitecas, Región de Aysén del General Carlos Ibáñez del Campo",$3599.41 USD,---,6,comercial,979.86 mts2
"(-13.880039908021619, -75.03599064416488)","Av. Las Malvas 33 Of. 6835
Cholchol, Región de La Araucanía",$3190.30 USD,---,2,comercial,1125.56 mts2
"(-6.266693332691308, -75.07572375762591)","Calle Javiera Gutiérrez 49 Piso 76
Coihaique, Región de Aysén del General Carlos Ibáñez del Campo, 8280930",$3242.31 USD,---,4,comercial,1800.82 mts2
"(-12.015845457752112, -76.3233022865329)","Calle Vicente González 244
Ovalle, Región de Coquimbo",$2058.23 USD,---,8,oficinas,951.54 mts2
"(-11.740770041479474, -74.38954138876257)","Calle Fresia González 8224
Lautaro, Región de La Araucanía, 0058230",$4143.32 USD,---,3,comercial,570.77 mts2
"(-12.704372194529478, -73.27253877473092)","Ruta 5 Sur, km 289",$4485.06 USD,---,0,oficinas,1592.26 mts2
"(-10.461426092672784, -76.41726137213193)","Calle Sara Rojas 850
Nacimiento, Región del Biobío",$4697.29 USD,---,0,oficinas,1464.07 mts2
"(-15.563256563854543, -73.83768050206017)","Ruta 5 Sur, km 179",$3933.95 USD,---,7,oficinas,573.68 mts2
"(-10.217931062983574, -82.0578070482769)","David Vergara 376 Dpto. 58
Lo Espejo, Región Metropolitana, 9138680",$3174.02 USD,---,7,vivienda,771.62 mts2
"(-9.979849033393995, -75.06019539398085)","Av. Margarita Riquelme 8956
Porvenir, Región de Magallanes y de la Antártica Chilena, 4894950",$4952.58 USD,---,6,comercial,390.06 mts2
"(-11.700014567496261, -75.21235408310285)","Calle Hugo Jorquera 45 Dpto. 5437
Quintero, Región de Valparaíso",$3480.04 USD,---,5,comercial,1625.88 mts2
"(-9.95655491527077, -70.5632862484923)","Calle Los Abedules 180 Of. 107
Hualaihué, Región de Los Lagos, 1328720",$2503.36 USD,---,8,comercial,1829.87 mts2
"(-10.339087455299678, -75.98981173843578)","Oscar Araya 6811 Of. 548
Pozo Almonte, Región de Tarapacá, 7748550",$4360.41 USD,---,5,comercial,1569.05 mts2
"(-10.961852750668488, -72.06105364413435)","Calle Los Higos 9524
Cartagena, Región de Valparaíso",$4275.10 USD,---,9,vivienda,766.30 mts2
"(-12.541372753818345, -72.57446857334742)","María Vergara 571
La Cisterna, Región Metropolitana",$3940.80 USD,---,9,vivienda,579.51 mts2
"(-11.532570530612668, -74.52607271315476)","Avda. Portales 631
Vitacura, Región Metropolitana, 5629000",$3312.20 USD,---,3,oficinas,808.58 mts2
"(-10.144527724685407, -76.67182984431784)","Ruta 5 Sur, km 535",$2898.81 USD,---,1,oficinas,1421.50 mts2
"(-11.12555478836397, -76.89363401688585)","Calle Benjamín Soto 8593 Of. 796
Pica, Región de Tarapacá",$2753.89 USD,---,10,oficinas,1596.96 mts2
"(-11.806609685190356, -75.1533859649326)","Calle Ramón Carnicer 5900
Quinta de Tilcoco, Región del Libertador General Bernardo O'Higgins, 1025160",$4801.73 USD,---,4,oficinas,1414.12 mts2
"(-9.701857064315849, -76.25144512599365)","Calle Los Naranjos 3956 Dpto. 795
María Elena, Región de Antofagasta",$2660.54 USD,---,10,oficinas,1112.57 mts2
"(-12.506838551041918, -75.89777052965985)","Calle Víctor Araneda 2796
Monte Patria, Región de Coquimbo",$2341.57 USD,---,3,vivienda,406.41 mts2
"(-10.508733617827637, -74.88861444162978)","Ruta U-463, km 34, Región de Atacama",$2936.98 USD,---,1,vivienda,1535.78 mts2
"(-10.519204741045094, -71.86233238666091)","Ruta U-303, km 20, Región de La Araucanía",$3502.71 USD,---,9,oficinas,870.32 mts2
"(-10.302885580139307, -73.46955908419721)","Michimalonco 4895 Piso 5
Lampa, Región Metropolitana",$3053.33 USD,---,2,oficinas,1163.66 mts2
"(-10.696448777128595, -74.88606902631254)","Los Laureles 793
Arica, Región de Arica y Parinacota, 6844990",$4984.87 USD,---,10,comercial,294.38 mts2
"(-11.97627751119935, -72.71521676728355)","Ruta 5 Sur, km 92",$4957.37 USD,---,10,vivienda,920.93 mts2
"(-10.205161164482378, -74.33532145076254)","Andrés Carrasco 3909
Calama, Región de Antofagasta, 3973290",$3151.68 USD,---,8,oficinas,1517.33 mts2
"(-10.359417817198349, -75.38289120439434)","Av. Mirko Arriagada 63 Dpto. 920
San Pedro, Región Metropolitana, 0457150",$3967.37 USD,---,3,vivienda,1163.64 mts2
"(-8.42757470001516, -78.03417673871472)","Ruta 5 Sur, km 68",$3680.01 USD,---,8,vivienda,1381.55 mts2
"(-10.978937866735906, -74.35826946273936)","Marianela Guzmán 4626 Dpto. 5609
Ercilla, Región de La Araucanía",$4842.68 USD,---,8,oficinas,1866.91 mts2
"(-12.789159710345137, -75.47757722453379)","Paola Álvarez 9709
Lautaro, Región de La Araucanía, 5752660",$3314.84 USD,---,0,vivienda,396.06 mts2
"(-11.35638480037574, -74.57805464808436)","José González 4051
Gorbea, Región de La Araucanía",$2621.28 USD,---,2,oficinas,713.64 mts2
"(-9.612370715876494, -72.90532791463386)","Gustavo Álvarez 2
Combarbalá, Región de Coquimbo, 3379020",$2600.01 USD,---,4,comercial,1486.56 mts2
"(-12.006960021265847, -75.99989906021477)","O'Higgins 19
Lo Espejo, Región Metropolitana, 9755010",$4743.23 USD,---,9,comercial,1284.10 mts2
"(-10.583491696915116, -84.27271277396261)","Los Robles 51
Cabildo, Región de Valparaíso",$4073.19 USD,---,4,oficinas,212.56 mts2
"(-12.579896077779779, -70.40047834744593)","Ruta U-318, km 21, Región del Biobío",$3135.72 USD,---,10,comercial,696.49 mts2
"(-12.33852559451934, -79.9103797745099)","Avda. Las Araucarias 560 Dpto. 343
Ancud, Región de Los Lagos",$3135.77 USD,---,0,vivienda,1077.59 mts2
"(-10.757912294864209, -74.83207179193434)","Calle Los Digitales 972 Piso 66
Illapel, Región de Coquimbo",$4776.02 USD,---,9,comercial,185.26 mts2
"(-13.080916561961788, -73.23611819232997)","Irarrázabal 523 Piso 9
Santa Bárbara, Región del Biobío, 7040240",$4696.33 USD,---,9,oficinas,185.39 mts2
"(-8.863271726724125, -75.35628023363236)","Sebastián Urra 97 Dpto. 9933
Empedrado, Región del Maule, 6641320",$3747.91 USD,---,2,comercial,1796.69 mts2
"(-11.841361697688725, -76.33599566858419)","Fernando Morán 9314
Perquenco, Región de La Araucanía",$3877.26 USD,---,10,vivienda,328.14 mts2
"(-8.66838945454801, -75.19233887437214)","Arturo Prat 3149
Villa Alemana, Región de Valparaíso",$2546.82 USD,---,5,comercial,955.65 mts2
"(-10.565306269558086, -71.54606328152029)","Casanova 11 Piso 0
Fresia, Región de Los Lagos",$2081.78 USD,---,4,oficinas,657.28 mts2
"(-12.209536178460286, -72.73507547171464)","Matta 72 Dpto. 801
Pucón, Región de La Araucanía, 4623720",$2415.63 USD,---,1,vivienda,773.59 mts2
"(-8.349405740026654, -74.99600214199418)","Ruta 5 Norte, km 906",$2263.17 USD,---,6,comercial,1074.82 mts2
"(-11.020187993257334, -75.66307148794479)","Manuel Bulnes 60
San Pedro, Región Metropolitana, 0072660",$2326.60 USD,---,0,vivienda,748.35 mts2
"(-15.264490804048386, -78.08732974875142)","Camino Juan Mella 791 Of. 7796
Castro, Región de Los Lagos",$3799.73 USD,---,7,vivienda,1606.07 mts2
"(-13.405676792851652, -72.94306639641486)","Ruta 5 Norte, km 811",$3497.20 USD,---,5,vivienda,1403.53 mts2
"(-9.781953134528553, -75.17127967590218)","Manuel Antonio Matta 527 Piso 7
San Miguel, Región Metropolitana, 9812980",$2848.59 USD,---,9,oficinas,1545.86 mts2
"(-11.733411748029246, -79.17124580852176)","Ruta 5 Norte, km 181",$4532.95 USD,---,1,oficinas,1673.92 mts2
"(-11.402234800041505, -73.15472042558537)","Las Maravillas 4 Dpto. 704
Machalí, Región del Libertador General Bernardo O'Higgins, 7265070",$4864.35 USD,---,8,comercial,1065.95 mts2
"(-9.840257724494952, -73.82772003505292)","Los Girasoles 1760
Chillán Viejo, Región de Ñuble",$2466.90 USD,---,4,comercial,1162.08 mts2
"(-10.40175857771187, -74.25664190270366)","Hortensia Díaz 727
Padre Las Casas, Región de La Araucanía, 5623400",$4187.48 USD,---,7,vivienda,1474.57 mts2
"(-11.79627554458876, -75.35787494170054)","Avda. Bernardo O'Higgins 3182
Paiguano, Región de Coquimbo, 9322160",$2414.20 USD,---,3,oficinas,937.42 mts2
"(-12.014365107368015, -77.81557736520796)","Ruta 538-CH, km 2, Región de Aysén del General Carlos Ibáñez del Campo",$2564.93 USD,---,0,oficinas,321.90 mts2
"(-11.537811096432605, -75.0551156337535)","Patricia Barrientos 50 Of. 894
Chanco, Región del Maule",$3648.44 USD,---,3,comercial,968.02 mts2
"(-11.18145431673039, -75.87932785388705)","Ruta 5 Sur, km 520",$2494.54 USD,---,8,vivienda,1583.56 mts2
"(-10.445394479700264, -79.84971371418392)","Calle Los Aromos 805
Retiro, Región del Maule, 2014500",$4686.33 USD,---,10,oficinas,87.22 mts2
"(-10.047306744222913, -76.01829053606288)","Los Alerces 5288 Of. 212
Freirina, Región de Atacama, 4671730",$4466.68 USD,---,5,comercial,1961.66 mts2
"(-13.231919601132795, -74.11513398261557)","Calle Rosa Sandoval 2481
Vallenar, Región de Atacama",$2132.75 USD,---,6,comercial,1473.90 mts2
"(-11.561582229241859, -78.16491804834229)","Benjamín Vera 36
Castro, Región de Los Lagos",$2756.04 USD,---,0,vivienda,1417.01 mts2
"(-10.6250531031404, -72.83077791566468)","Av. Los Robles 227
Olmué, Región de Valparaíso, 7346500",$2086.85 USD,---,7,oficinas,81.50 mts2
"(-11.63121856301968, -74.8274506124878)","Avda. Álvaro Casanova 912
Galvarino, Región de La Araucanía, 1093800",$4705.25 USD,---,10,vivienda,1825.88 mts2
"(-9.463064729631187, -75.5542996364045)","Calle Los Higos 3343 Dpto. 1661
Mostazal, Región del Libertador General Bernardo O'Higgins",$2186.91 USD,---,6,vivienda,920.56 mts2
"(-10.846370085257677, -74.10065116360329)","Avda. Las Hortensias 6202
Las Cabras, Región del Libertador General Bernardo O'Higgins, 8201540",$2477.16 USD,---,9,comercial,71.02 mts2
"(-11.022896580817623, -75.03731003781954)","Calle Cindy Vidal 836
Chépica, Región del Libertador General Bernardo O'Higgins",$3453.19 USD,---,3,oficinas,595.99 mts2
"(-9.85390941116669, -75.67772099773154)","Valentina Osorio 226 Dpto. 921
Coinco, Región del Libertador General Bernardo O'Higgins",$2882.70 USD,---,4,oficinas,1653.48 mts2
"(-11.376793286907835, -73.91138858722707)","Ruta U-363, km 28, Región de Arica y Parinacota",$3209.74 USD,---,9,comercial,253.68 mts2
"(-11.938000033167919, -78.00541249299394)","Calle Ángel Parada 33
Copiapó, Región de Atacama",$2072.97 USD,---,9,comercial,991.22 mts2
"(-9.429425338819783, -73.6802672920445)","Pedro de Valdivia 6473 Of. 280
Tiltil, Región Metropolitana",$3842.39 USD,---,1,vivienda,1983.29 mts2
"(-11.084449021252903, -73.08279161146044)","Bilbao 30 Piso 27
Chillán, Región de Ñuble",$4885.57 USD,---,0,vivienda,1619.29 mts2
"(-13.570607910171866, -76.69954896037244)","Ruta U-653, km 35, Región de Ñuble",$4190.79 USD,---,5,vivienda,279.69 mts2
"(-8.895294362254448, -76.3052021874591)","Eliseo Zúñiga 514 Piso 37
Sagrada Familia, Región del Maule, 0416030",$2425.77 USD,---,9,oficinas,1867.97 mts2
"(-12.848134420999077, -79.18843248730923)","Esmeralda 396
San Rosendo, Región del Biobío",$3403.04 USD,---,9,oficinas,1565.02 mts2
"(-11.6961053340844, -72.06441514278704)","Ruta U-971, km 35, Región del Biobío",$2127.64 USD,---,2,vivienda,1676.73 mts2
"(-12.67091520348303, -75.53654166796879)","Ruta 5 Norte, km 993",$4193.97 USD,---,5,vivienda,1151.78 mts2
"(-8.398669476801258, -77.35057636960823)","Calle Los Robles 150
Talagante, Región Metropolitana, 4642260",$4351.57 USD,---,8,oficinas,1813.00 mts2
"(-10.031093964233206, -74.77777384866383)","Avda. Gabriela Mistral 6709
Coronel, Región del Biobío",$2323.63 USD,---,5,oficinas,670.47 mts2
"(-9.982114520494552, -73.35484623974773)","Pedro Montt 54
Nancagua, Región del Libertador General Bernardo O'Higgins, 9505600",$4980.73 USD,---,6,comercial,668.45 mts2
"(-11.962633243265314, -75.03368643428384)","Los Alerces 15
Olmué, Región de Valparaíso",$3229.23 USD,---,0,oficinas,1946.77 mts2
"(-12.014598022979687, -76.08258015850903)","Calle Félix Reyes 873
Romeral, Región del Maule",$3628.68 USD,---,5,oficinas,499.89 mts2
"(-13.388408462959452, -73.43027858757401)","Avenida Los Coihues 4671 Piso 4
Camarones, Región de Arica y Parinacota",$3216.93 USD,---,4,vivienda,974.17 mts2
"(-8.858154215939956, -70.8148104151723)","Ruta 5 Norte, km 837",$4862.09 USD,---,7,vivienda,1272.73 mts2
"(-11.959584515323556, -72.42200062783176)","Ruta 5 Sur, km 850",$4897.72 USD,---,9,comercial,1437.95 mts2
"(-10.10328583307413, -75.48324507503419)","Avda. Esmeralda 237 Dpto. 1703
Marchihue, Región del Libertador General Bernardo O'Higgins, 6083200",$4675.41 USD,---,0,oficinas,724.84 mts2
"(-10.660779825273393, -74.43923899051578)","Manuel José Irarrázaval 13
San Gregorio, Región de Magallanes y de la Antártica Chilena, 6405080",$4008.84 USD,---,9,oficinas,1208.95 mts2
"(-9.863092616315658, -73.12880297777835)","Ruta 5 Norte, km 653",$2964.21 USD,---,10,oficinas,1485.02 mts2
"(-10.942154614058738, -78.04644750166017)","Calle Manuel Baquedano 21 Piso 26
Pinto, Región de Ñuble",$4398.39 USD,---,3,oficinas,238.83 mts2
"(-14.09261081644931, -78.44912414604946)","Ramón Picarte 824 Of. 552
Peñaflor, Región Metropolitana, 1528900",$3973.61 USD,---,7,oficinas,116.15 mts2
"(-11.339205291666286, -73.57231225659366)","Los Aromos 83
Llaillay, Región de Valparaíso",$4629.42 USD,---,10,oficinas,513.26 mts2
"(-7.963319957543348, -74.12913972866491)","Avenida María Ortiz 3911 Piso 30
Las Cabras, Región del Libertador General Bernardo O'Higgins, 2369680",$3950.75 USD,---,4,comercial,1696.53 mts2
"(-11.513030647479484, -73.53611582750253)","Ruta 646-CH, km 22, Región del Libertador General Bernardo O'Higgins",$4747.80 USD,---,0,comercial,472.65 mts2
"(-9.743263936406455, -73.02389351068844)","Avenida Las Margaritas 2353 Dpto. 566
María Pinto, Región Metropolitana",$2189.13 USD,---,7,comercial,892.36 mts2
"(-11.092853688428018, -71.18771891006388)","Santa María 100
Villa Alegre, Región del Maule",$3496.73 USD,---,9,vivienda,1551.65 mts2
"(-11.551847243473224, -73.13239089655049)","O'Higgins 998 Dpto. 7318
Pichidegua, Región del Libertador General Bernardo O'Higgins, 2166850",$2460.13 USD,---,5,comercial,1445.63 mts2
"(-8.053833074623787, -77.16050484105442)","Calle Yolanda Jaramillo 36
Chanco, Región del Maule, 8377890",$4054.55 USD,---,3,vivienda,1492.71 mts2
"(-10.652640135087259, -73.80786524077092)","Pasaje Miguel Ampuero 647
Los Sauces, Región de La Araucanía",$3474.65 USD,---,6,vivienda,1864.02 mts2
"(-9.915108321439359, -73.86188107085344)","Avenida Francisca Espinoza 483
Antártica, Región de Magallanes y de la Antártica Chilena, 5443340",$4977.70 USD,---,6,comercial,481.88 mts2
"(-10.36112296824365, -76.1276574802341)","Francisco Rodríguez 2554 Dpto. 726
Pucón, Región de La Araucanía",$4834.10 USD,---,7,oficinas,800.90 mts2
"(-11.989838375608668, -79.19455753017492)","José Victorino Lastarria 1180
Camiña, Región de Tarapacá",$4651.33 USD,---,8,comercial,1089.57 mts2
"(-10.929134932065153, -74.97288395048461)","Luis Castro 34
Chiguayante, Región del Biobío",$4580.70 USD,---,2,vivienda,286.71 mts2
"(-7.566993481188029, -69.31964004660078)","Calle Carolina Pérez 892 Of. 458
Cunco, Región de La Araucanía, 8291370",$2030.34 USD,---,7,comercial,1128.40 mts2
"(-10.506453139118099, -74.50003608394773)","Calle Gloria Sáez 1897 Piso 61
Chillán, Región de Ñuble",$2510.38 USD,---,1,comercial,639.48 mts2
"(-11.944061929917249, -70.9309123642667)","Casanova 2031
Río Verde, Región de Magallanes y de la Antártica Chilena, 0805750",$4682.23 USD,---,7,comercial,714.53 mts2
"(-8.876671606887676, -75.20713363825303)","Claudia Rocha 247
Lumaco, Región de La Araucanía, 3656740",$2793.81 USD,---,1,vivienda,514.09 mts2
"(-9.503037906560492, -76.77304208987049)","Psje. Las Rosas 388 Dpto. 3931
Peñalolén, Región Metropolitana, 9689030",$4032.27 USD,---,4,vivienda,648.13 mts2
"(-13.77570557845122, -76.87090329609187)","Calle Los Copihues 7691
Llaillay, Región de Valparaíso, 9790830",$2177.98 USD,---,1,vivienda,431.05 mts2
"(-10.085825894957722, -75.84698959695956)","Calle Maite Silva 2059 Dpto. 27
O'Higgins, Región de Aysén del General Carlos Ibáñez del Campo",$3419.18 USD,---,7,vivienda,134.69 mts2
"(-9.838681700775131, -74.92788590623213)","Av. Alonso de Ribera 23 Dpto. 554
Doñihue, Región del Libertador General Bernardo O'Higgins, 4364550",$4399.49 USD,---,5,comercial,1284.55 mts2
"(-11.357623236718759, -73.1745755102408)","Gustavo Carreño 2329 Piso 7
Puerto Varas, Región de Los Lagos",$2490.47 USD,---,8,comercial,159.06 mts2
"(-9.808412575829296, -79.24447965084117)","Ruta 5 Norte, km 512",$3725.87 USD,---,5,oficinas,376.04 mts2
"(-8.737728904909819, -75.60814852698557)","Calle Gabriela Mistral 22 Dpto. 32
Limache, Región de Valparaíso",$2797.53 USD,---,8,oficinas,1181.45 mts2
"(-7.965659694130284, -75.82693444956784)","Ruta 5 Sur, km 664",$4443.88 USD,---,8,oficinas,753.57 mts2
"(-8.850594034571563, -74.86076827885795)","Calle Manuel Baquedano 43
Puqueldón, Región de Los Lagos, 5183430",$4841.35 USD,---,6,comercial,715.62 mts2
"(-11.386743725664237, -76.00427592450188)","Calle Arturo Ávila 5 Dpto. 980
Los Muermos, Región de Los Lagos",$2231.62 USD,---,8,comercial,1359.77 mts2
"(-10.36329515013458, -73.82674861626131)","Natalia Águila 959
Cochrane, Región de Aysén del General Carlos Ibáñez del Campo, 5061260",$4458.37 USD,---,4,vivienda,418.93 mts2
"(-10.03889587978004, -77.97705452159244)","Verónica Contreras 880 Dpto. 4971
Romeral, Región del Maule, 6554820",$4183.23 USD,---,0,oficinas,1698.68 mts2
"(-11.305340307631402, -78.10046149077318)","Francisco Vera 996
Talcahuano, Región del Biobío, 4053580",$3952.45 USD,---,7,oficinas,1897.70 mts2
"(-12.31962630151407, -71.89143425876999)","Av. Las Mandarinas 1784 Of. 546
Ollagüe, Región de Antofagasta, 3484990",$3727.71 USD,---,5,oficinas,1508.93 mts2
"(-12.27029636847676, -73.52202733736434)","Ruta 5 Sur, km 862",$4009.52 USD,---,4,comercial,1297.78 mts2
"(-8.953646098367017, -72.5260653711852)","Katherine Martínez 6256
Santiago, Región Metropolitana",$2362.24 USD,---,2,vivienda,1302.27 mts2
"(-10.430775036787598, -74.67779381662587)","Esmeralda 6626
Renaico, Región de La Araucanía, 2112650",$2748.66 USD,---,10,comercial,1052.33 mts2
"(-11.586712571961817, -74.69174476000138)","José Ramírez 1750
Viña del Mar, Región de Valparaíso, 3827890",$3319.13 USD,---,5,comercial,1847.38 mts2
"(-12.609478025295658, -77.00036940242497)","Los Abedules 6914 Dpto. 898
Catemu, Región de Valparaíso, 3318290",$4044.59 USD,---,3,vivienda,1887.89 mts2
"(-11.541639509437417, -78.25876236658024)","Flora Quispe 956
Melipilla, Región Metropolitana, 8271440",$2062.19 USD,---,1,comercial,1080.23 mts2
"(-12.009695158350354, -74.69332332016009)","Las Rosas 5920
El Bosque, Región Metropolitana, 9668450",$4044.31 USD,---,1,oficinas,1147.28 mts2
"(-11.324684395452783, -77.04113411702198)","Calle Manuel Rodríguez 9637 Dpto. 362
Peñaflor, Región Metropolitana, 4400520",$4933.95 USD,---,1,oficinas,977.79 mts2
"(-9.163408149885804, -71.26791294611424)","Avda. Pedro Aguirre Cerda 6872
Yungay, Región de Ñuble",$4785.59 USD,---,1,vivienda,1888.72 mts2
"(-9.709681113351063, -73.56966462879278)","Calle José Leal 136 Piso 68
Curaco de Vélez, Región de Los Lagos",$2332.74 USD,---,7,comercial,77.64 mts2
"(-11.64624000351847, -76.05060745129593)","Aylin Guzmán 480
Tierra Amarilla, Región de Atacama",$2228.69 USD,---,10,comercial,767.57 mts2
"(-12.977426682981392, -73.10211476657227)","Ruta 5 Sur, km 921",$4001.73 USD,---,7,oficinas,1569.30 mts2
"(-11.587668518927677, -71.95556612164918)","Eduardo Cortés 414 Of. 8612
Los Álamos, Región del Biobío",$4520.86 USD,---,3,comercial,1795.96 mts2
"(-8.680300870918733, -75.44930799302414)","Victoria Peña 78
Dalcahue, Región de Los Lagos, 0402210",$4879.67 USD,---,9,oficinas,527.94 mts2
"(-12.376737386676064, -75.45487469658991)","Los Helechos 69 Piso 6
Laguna Blanca, Región de Magallanes y de la Antártica Chilena",$4019.76 USD,---,3,oficinas,1089.54 mts2
"(-8.943093708994475, -71.81553740758049)","Los Cactus 5055 Piso 6
Guaitecas, Región de Aysén del General Carlos Ibáñez del Campo",$3391.34 USD,---,2,vivienda,1048.72 mts2
"(-11.022454763565218, -71.37730156857756)","Arturo Prat 81
Longaví, Región del Maule",$4928.25 USD,---,8,comercial,1761.19 mts2
"(-11.022686462902639, -76.63377184626135)","María Rojo 8842 Dpto. 747
Gorbea, Región de La Araucanía, 4946060",$2380.28 USD,---,0,oficinas,681.76 mts2
"(-10.770285226172719, -75.49118887651788)","Calle Ana Baeza 21
Canela, Región de Coquimbo, 1414050",$2942.67 USD,---,9,comercial,1479.81 mts2
"(-10.877656068148134, -75.29426720169083)","Calle Álvaro Casanova 2181 Piso 53
Llaillay, Región de Valparaíso",$4554.43 USD,---,9,vivienda,1837.90 mts2
"(-10.546498375555558, -76.83847018304364)","Avenida Arturo Prat 9891
La Florida, Región Metropolitana",$2909.26 USD,---,0,comercial,711.98 mts2
"(-10.821902164119011, -73.16656454620511)","Los Piñones 6873 Dpto. 60
Las Cabras, Región del Libertador General Bernardo O'Higgins, 9539350",$4185.69 USD,---,3,comercial,1356.93 mts2
"(-11.34891403906319, -72.58609470396068)","Portales 198
Huasco, Región de Atacama, 4416100",$3461.48 USD,---,4,oficinas,297.74 mts2
"(-11.122832195832375, -77.37412481521402)","Calle Priscila Flores 817 Piso 29
Andacollo, Región de Coquimbo",$4411.12 USD,---,1,comercial,1661.14 mts2
